System,3wrobotNI
Controller,LQR
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,1831.9915157173923,183.19915157173924,1.2073417480035937,-2.425869250582109
0.0011,-2.9999979287224425,-2.9989027005854263,1.5677952386238199,1831.2422250049672,366.323374072236,1.2056462700075121,-2.422462586360869
0.006702007678039253,-2.9999318181027785,-2.9921481705835995,1.5542228451736766,1826.6059305434046,548.9839671265764,1.1952089978847806,-2.4014913430949427
0.056702007678039255,-2.995354265147199,-2.9325516414419135,1.434052705946754,1783.8916852535826,727.3731356519347,1.102797261609578,-2.2158116962231196
0.10670200767803925,-2.984726380537768,-2.878043255557981,1.3224159248282394,1741.8696217495085,901.5600978268856,1.0169477415731947,-2.043317279312693
0.15670200767803927,-2.9695974737313593,-2.829110529813742,1.2194639534938723,1701.538271767544,1071.71392500364,0.9377769052475572,-1.8842421063529144
0.20670200767803926,-2.9512560929411187,-2.7855834870361114,1.1245268962161235,1663.3513066048238,1238.0490556641225,0.864769597805497,-1.7375510948937787
0.25670200767803925,-2.930754717701845,-2.747151160331751,1.036980827747337,1627.572785641891,1400.8063342283117,0.7974460160628556,-1.6022801932964632
0.30670200767803923,-2.9089369695103504,-2.713423539908148,0.9562503491299218,1594.326192412434,1560.238953469555,0.7353636739156475,-1.4775403298169958
0.3567020076780392,-2.886466753467202,-2.68397358980851,0.8818048566987359,1563.6325303292863,1716.6022065024838,0.6781145331749747,-1.362511647693902
0.4067020076780392,-2.8638568026826783,-2.6583663052327315,0.8131550550595735,1535.4405960913512,1870.1462661116188,0.625322322021391,-1.256438117213007
0.4567020076780392,-2.841494991128129,-2.636177988738973,0.7498497411824087,1509.6504836483932,2021.1113144764581,0.5766400619485424,-1.1586225666823937
0.5067020076780392,-2.8196676404437815,-2.617008315105102,0.6914728388549854,1486.131440751777,2169.724458551636,0.5317477872357869,-1.0684221002490617
0.5567020076780392,-2.798579588502732,-2.6004872090712126,0.6376406640085263,1464.735148980807,2316.1979734497168,0.49035044196320143,-0.9852438724452497
